lead_id,domain,company_name,source,source_url,date_sourced,contact_name,contact_title,contact_linkedin,contact_email,email_confidence,industry,employee_count,employee_range,hq_country,hq_city,geo_tier,funding_stage,last_funding_date,total_funding_usd,arr_estimate_usd,company_linkedin,company_description,uses_llm_in_prod,tech_stack_raw,has_kubernetes,has_ray_or_wandb,has_snowflake,github_org_url,github_ai_repo_count,github_stars_top_repo,is_hiring_ml_eng,linkedin_post_30d,linkedin_post_topic,news_signal,score_total,score_tier,disqualified,disqualify_reason,outreach_email_v1,outreach_linkedin_v1,ab_variant,notes
3333b00d-1aaf-4a71-8bbf-b789f0c6f772,stripe.com,Stripe,seed,https://linkedin.com/company/stripe,2026-04-18,Sarah Chen,VP,https://linkedin.com/in/sarah-chen,""" """,""" """,FinTech,5000,4000-5000,US,San Francisco,US,""" """,""" """,""" """,""" """,https://linkedin.com/company/stripe,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
82c1beae-638c-4faa-855b-19bfc52b0918,brex.com,Brex,seed,https://linkedin.com/company/bex,2026-04-18,Cosmin Nicolae,VP,https://www.linkedin.com/in/cosminn/,""" """,""" """,FinTech,1300,1001-1500,US,San Francisco,US,""" """,""" """,""" """,""" """,https://linkedin.com/company/bex,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
84672aad-c229-4fcf-b2b3-a078227618b6,razorpay.com,Razorpay,seed,https://linkedin.com/company/razorpay,2026-04-18,Murali Brahmadesam,CTO,https://linkedin.com/in/muralibrahmadesam,""" """,""" """,FinTech,3000,2000-3000,IN,Bangalore,India,""" """,""" """,""" """,""" """,https://linkedin.com/company/razorpay,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
f09901c6-2a5c-4da1-8b50-94512bcb2c83,phonepe.com,PhonePe,seed,https://linkedin.com/company/phonpe,2026-04-18,Rahul Chari,CTO,https://linkedin.com/in/rahulchari,""" """,""" """,FinTech,5000,4000-6000,IN,Bangalore,India,""" """,""" """,""" """,""" """,https://linkedin.com/company/phonpe,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
0e27003e-be98-495b-a010-c2056c9771c1,notion.so,Notion,seed,https://linkedin.com/company/notion,2026-04-18,Michael Manapat,Head of Engineering,https://linkedin.com/in/michaelmanapat,""" """,""" """,SaaS,1500,1300-1700,US,San Francisco,US,""" """,""" """,""" """,""" """,https://linkedin.com/company/notion,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
943a662c-4465-4007-917e-e235e02084ce,canva.com,Canva,seed,https://linkedin.com/company/canva,2026-04-18,Brendan Humphreys,CTO,https://linkedin.com/in/brendanhumphreys,""" """,""" """,SaaS,4000,3000-5000,AU,Sydney,US,""" """,""" """,""" """,""" """,https://linkedin.com/company/canva,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
a607b92c-cded-449c-b8c9-e0f28fa08048,figma.com,Figma,seed,https://linkedin.com/company//figma,2026-04-18,Kris Rasmussen,CTO,https://linkedin.com/in/krisrasmussen,""" """,""" """,SaaS,1300,1200-1500,US,San Francisco,US,""" """,""" """,""" """,""" """,https://linkedin.com/company//figma,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
b5b8d8b0-b101-45ff-8b39-38f41b228093,hubspot.com,HubSpot,seed,https://linkedin.com/company/hubspot,2026-04-18,Dharmesh Shah,CTO,https://linkedin.com/in/dharmesh,""" """,""" """,SaaS,5000,4000-6000,US,Cambridge,US,""" """,""" """,""" """,""" """,https://linkedin.com/company/hubspot,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
80722708-3b8a-48b5-b831-db2ee7168e00,rippling.com,Rippling,seed,https://linkedin.com/company/rippling,2026-04-18,Albert Strasheim,CTO,https://linkedin.com/in/albertstrasheim,""" """,""" """,SaaS,2000,1500-2500,US,San Francisco,US,""" """,""" """,""" """,""" """,https://linkedin.com/company/rippling,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
30bad61d-4fbd-4870-b2fe-c23502eb8833,datadoghq.com,Datadog,seed,https://linkedin.com/company/datadoghq,2026-04-18,Alexis LÃƒÂª-QuÃƒÂ´c,CTO,https://linkedin.com/in/alexislequoc,""" """,""" """,SaaS,5000,2300-5100,US,New York,US,""" """,""" """,""" """,""" """,https://linkedin.com/company/datadoghq,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
f940073c-7f64-4184-9391-72e5ad201bf1,cloudflare.com,Cloudflare,seed,https://linkedin.com/company/cloudflare,2026-04-18,Dane Knecht,CTO,https://linkedin.com/in/dknecht,""" """,""" """,Cybersec,3500,2450-3780,US,San Francisco,US,""" """,""" """,""" """,""" """,https://linkedin.com/company/cloudflare,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
d77b2dd5-3a66-4d5f-9bcd-9c16543b9789,swiggy.com,Swiggy,seed,https://linkedin.com/company/swiggy,2026-04-18,Madhusudhan Rao,CTO,https://linkedin.com/in/madhusudhanrao,""" """,""" """,Logistics,5000,3400-6000,IN,Bangalore,India,""" """,""" """,""" """,""" """,https://linkedin.com/company/swiggy,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
6d1ba7b4-d9b7-4ffa-b991-d7b0e1aff2d9,zomato.com,Zomato,seed,https://linkedin.com/company/zomato,2026-04-18,Ganesh Krishnan,CTO,https://linkedin.com/in/ganeshkrishnan,""" """,""" """,Logistics,5000,3450-6700,IN,Gurgaon,India,""" """,""" """,""" """,""" """,https://linkedin.com/company/zomato,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
55a2120c-66b9-44f9-a5d2-e2809f418b64,meesho.com,Meesho,seed,https://linkedin.com/company/meesho,2026-04-18,Divyesh Shah,VP,https://linkedin.com/in/divyeshshah,""" """,""" """,Ecommerce,2000,1980-2500,IN,Bangalore,India,""" """,""" """,""" """,""" """,https://linkedin.com/company/meesho,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
2898c345-03fd-4c3f-a231-9e41300e78ba,zeptonow.com,Zepto,seed,https://linkedin.com/company/zepto,2026-04-18,Nikhil Mittal,CTO,https://linkedin.com/in/nikhilmittal,""" """,""" """,Ecommerce,1500,1300-1945,IN,Mumbai,India,""" """,""" """,""" """,""" """,https://linkedin.com/company/zepto,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,""" """,False,""" """,""" """,""" """,""" """,""" """
