lead_id,domain,company_name,source,source_url,date_sourced,contact_name,contact_title,contact_linkedin,contact_email,email_confidence,industry,employee_count,employee_range,hq_country,hq_city,geo_tier,funding_stage,last_funding_date,total_funding_usd,arr_estimate_usd,company_linkedin,company_description,uses_llm_in_prod,tech_stack_raw,has_kubernetes,has_ray_or_wandb,has_snowflake,github_org_url,github_ai_repo_count,github_stars_top_repo,is_hiring_ml_eng,linkedin_post_30d,linkedin_post_topic,news_signal,score_total,score_tier,disqualified,disqualify_reason,outreach_email_v1,outreach_linkedin_v1,ab_variant,notes
,aisera.com,Aisera,crunchbase,https://crunchbase.com/organization/aisera,2026-04-18,Muddu Sudhakar,CTO,https://linkedin.com/in/muddusudhakar,,0.0,SaaS,700,501-1000,US,Palo Alto,US,Series D,2023-11-14,180000000,>$50M,https://linkedin.com/company/aisera,Aisera delivers enterprise AI copilots for IT HR customer service and sales.,TRUE,Kubernetes;GCP;AWS;OpenAI;Snowflake,TRUE,FALSE,TRUE,https://github.com/aisera,3,400,,,,,,FALSE,,,,
,assembled.com,Assembled,crunchbase,https://crunchbase.com/organization/assembled,2026-04-18,Ryan Wang,CTO,https://linkedin.com/in/ryanwang,,0.0,SaaS,200,201-500,US,San Francisco,US,Series B,2022-11-15,51000000,>$20M,https://linkedin.com/company/assembled,Assembled is a workforce management platform using AI for support team scheduling.,TRUE,Kubernetes;GCP;AWS;OpenAI;Snowflake,TRUE,FALSE,TRUE,https://github.com/assembled,2,300,,,,,,FALSE,,,,
,atlan.com,Atlan,crunchbase,https://crunchbase.com/organization/atlan,2026-04-18,Prukalpa Sankar,CTO,https://linkedin.com/in/prukalpa,,0.0,SaaS,400,201-500,US,New York,US,Series C,2023-09-12,105000000,>$30M,https://linkedin.com/company/atlan,Atlan is a data catalog and governance platform integrating LLMs for data discovery.,TRUE,Kubernetes;GCP;AWS;Snowflake;dbt;OpenAI,TRUE,FALSE,TRUE,https://github.com/atlanhq,4,900,,,,,,FALSE,,,,
,bigeye.com,Bigeye,crunchbase,https://crunchbase.com/organization/bigeye,2026-04-18,Kyle Kirwan,CTO,https://linkedin.com/in/kylekirwan,,0.0,SaaS,200,201-500,US,San Francisco,US,Series B,2022-11-01,45000000,>$10M,https://linkedin.com/company/bigeye,Bigeye is a data observability platform that monitors data quality in real time.,TRUE,Kubernetes;GCP;AWS;Snowflake;dbt,TRUE,FALSE,TRUE,https://github.com/bigeyedata,3,500,,,,,,FALSE,,,,
,castai.com,CAST AI,crunchbase,https://crunchbase.com/organization/cast-ai,2026-04-18,Leon Kuperman,CTO,https://linkedin.com/in/leonkuperman,,0.0,Other,300,201-500,US,Miami,US,Series B,2022-11-08,27000000,>$10M,https://linkedin.com/company/cast-ai,CAST AI optimizes Kubernetes cloud costs using AI-driven automation.,TRUE,Kubernetes;GCP;AWS;Azure;Snowflake,TRUE,FALSE,FALSE,https://github.com/castai,4,800,,,,,,FALSE,,,,
,caylent.com,Caylent,crunchbase,https://crunchbase.com/organization/caylent,2026-04-18,Joseph Chung,CTO,https://linkedin.com/in/josephchung,,0.0,SaaS,300,201-500,US,San Diego,US,Series B,2022-08-23,25000000,>$10M,https://linkedin.com/company/caylent,Caylent is a cloud-native engineering consultancy specializing in AI and ML workloads.,TRUE,Kubernetes;AWS;GCP;Snowflake;dbt,TRUE,FALSE,FALSE,https://github.com/caylent,2,300,,,,,,FALSE,,,,
,dataiku.com,Dataiku,crunchbase,https://crunchbase.com/organization/dataiku,2026-04-18,Florian Douetteau,CTO,https://linkedin.com/in/floriandouetteau,,0.0,SaaS,1000,1001-5000,US,New York,US,Series F,2021-08-25,400000000,>$100M,https://linkedin.com/company/dataiku,Dataiku is an enterprise AI and ML platform for data science collaboration at scale.,TRUE,Kubernetes;AWS;GCP;Snowflake;Databricks;Ray,TRUE,TRUE,TRUE,https://github.com/dataiku,6,900,,,,,,FALSE,,,,
,datarobot.com,DataRobot,crunchbase,https://crunchbase.com/organization/datarobot,2026-04-18,Patrick Conte,CTO,https://linkedin.com/in/patrickconte,,0.0,SaaS,1200,1001-5000,US,Boston,US,Series G,2021-11-09,300000000,>$100M,https://linkedin.com/company/datarobot,DataRobot is an AI platform for building deploying and monitoring ML models at scale.,TRUE,Kubernetes;AWS;GCP;Snowflake;dbt;Databricks,TRUE,FALSE,TRUE,https://github.com/datarobot,5,700,,,,,,FALSE,,,,
,datavant.com,Datavant,crunchbase,https://crunchbase.com/organization/datavant,2026-04-18,Justin Bhatt,CTO,https://linkedin.com/in/justinbhatt,,0.0,HealthTech,700,501-1000,US,San Francisco,US,Series B,2021-11-09,40000000,>$50M,https://linkedin.com/company/datavant,Datavant connects healthcare organizations using privacy-preserving AI and data linking.,TRUE,Kubernetes;AWS;Snowflake;dbt;Databricks,TRUE,FALSE,TRUE,https://github.com/datavant,3,400,,,,,,FALSE,,,,
,dialpad.com,Dialpad,crunchbase,https://crunchbase.com/organization/dialpad,2026-04-18,Craig Walker,CTO,https://linkedin.com/in/craigjwalker,,0.0,SaaS,900,501-1000,US,San Francisco,US,Series F,2023-01-24,170000000,>$100M,https://linkedin.com/company/dialpad,Dialpad is an AI-powered cloud communications platform for business calls and meetings.,TRUE,Kubernetes;GCP;AWS;Snowflake;OpenAI;Kafka,TRUE,FALSE,TRUE,https://github.com/dialpad,4,600,,,,,,FALSE,,,,
